			Bx	By	Bz
-180	200	-20	-0.017377094	1.415908311	-0.003568756
-180	200	0	-0.017601562	1.415568721	-0.000714516
-180	200	20	-0.01821131	1.415188813	0.002137414
-180	200	40	-0.019967431	1.4157125	0.00465981
-180	200	60	-0.018330751	1.420156528	0.001718474
-180	200	80	-0.017392816	1.426146591	0.005770857
-180	200	100	-0.014186525	1.431927137	0.007017706
-180	200	120	-0.010980234	1.437707683	0.008264555
-180	200	140	-0.010381021	1.4446684	0.006558774
-180	200	160	0.000164251	1.459718094	0.004070072
-180	200	180	0.006768405	1.469282988	-0.004101916
-180	200	200	0.007863352	1.481791518	-0.008863856
-180	200	220	0.009793021	1.496288825	-0.012773971
-180	200	240	0.01924557	1.512144358	-0.026986748
-180	200	260	0.028874816	1.53517215	-0.047137323
-180	200	280	0.037998352	1.556024551	-0.065384257
-180	200	300	0.049654314	1.582706762	-0.089165567
-180	220	-300	0.038828396	1.623288049	0.057032857
-180	220	-280	0.025773609	1.588652296	0.030135547
-180	220	-260	0.014748165	1.560892194	0.019564024
-180	220	-240	0.003226423	1.535743664	0.004694298
-180	220	-220	-0.002350068	1.513188211	-0.012642155
-180	220	-200	-0.007348829	1.493876062	-0.011922966
-180	220	-180	-0.008891979	1.479307188	-0.017791908
-180	220	-160	-0.012100294	1.46238188	-0.017939215
-180	220	-140	-0.023780236	1.453027873	-0.017918432
-180	220	-120	-0.026789813	1.43630664	-0.021859973
-180	220	-100	-0.016522669	1.435150853	-0.015016038
-180	220	-80	-0.027141314	1.426561251	-0.014206576
-180	220	-60	-0.027671192	1.423127873	-0.011870962
-180	220	-40	-0.02820107	1.419694495	-0.009535347
-180	220	-20	-0.029517574	1.417407124	-0.003908346
-180	220	0	-0.029742043	1.417067534	-0.001054106
-180	220	20	-0.028924171	1.419832768	0.002665538
-180	220	40	-0.028356858	1.420625081	0.006573504
-180	220	60	-0.029351113	1.421648235	0.006361812
-180	220	80	-0.028090625	1.42656159	0.012435927
-180	220	100	-0.02645433	1.437420096	0.012789893
-180	220	120	-0.021726021	1.44106009	0.014045101
-180	220	140	-0.018583976	1.446959701	0.015158026
-180	220	160	-0.015940008	1.459663706	0.016790455
-180	220	180	-0.011954696	1.476151464	0.012706128
-180	220	200	-0.008344024	1.494596381	0.00773175
-180	220	220	-0.000469204	1.517064945	0.001723335
-180	220	240	0.003236723	1.532913379	-0.005151039
-180	220	260	0.012671409	1.558535523	-0.013496315
-180	220	280	0.020233652	1.591183797	-0.040241489
-180	220	300	0.035524605	1.616699281	-0.059611914
-180	240	-300	0.011967653	1.653115071	0.014080788
-180	240	-280	0.000351873	1.614010448	-0.006607326
-180	240	-260	-0.004335433	1.578480044	-0.012911254
-180	240	-240	-0.011953297	1.5456054	-0.020454232
-180	240	-220	-0.019439209	1.521874871	-0.030575979
-180	240	-200	-0.024624238	1.502618304	-0.031179532
-180	240	-180	-0.030645943	1.483675569	-0.031593521
-180	240	-160	-0.033210804	1.461234351	-0.03292036
-180	240	-140	-0.032175631	1.45098761	-0.031489304
-180	240	-120	-0.033084521	1.439056555	-0.030594749
-180	240	-100	-0.034396082	1.429236946	-0.024058909
-180	240	-80	-0.041565785	1.42254889	-0.02261037
-180	240	-60	-0.041470918	1.415846212	-0.017349095
-180	240	-40	-0.041640905	1.408963169	-0.012390253
-180	240	-20	-0.041531743	1.410193115	-0.007476752
-180	240	0	-0.043177139	1.408463616	-0.000450114
-180	240	20	-0.042609826	1.409255929	0.003457852
-180	240	40	-0.042042513	1.410048243	0.007365818
-180	240	60	-0.041690382	1.414086905	0.012290695
-180	240	80	-0.037884677	1.420659898	0.01864244
-180	240	100	-0.037081751	1.427099168	0.023571202
-180	240	120	-0.033823923	1.43666553	0.024327327
-180	240	140	-0.034695928	1.450547934	0.027960918
-180	240	160	-0.037918441	1.467169746	0.034201128
-180	240	180	-0.027576502	1.486355382	0.026634659
-180	240	200	-0.024398265	1.500761559	0.026176667
-180	240	220	-0.021065845	1.523164849	0.024645111
-180	240	240	-0.013437409	1.54894623	0.02000669
-180	240	260	-0.009077903	1.576871625	0.013437919
-180	240	280	0.000791764	1.608214282	-0.009161651
-180	240	300	0.009712254	1.652340304	-0.018642654
-180	260	-300	-0.013838286	1.678662692	-0.032699253
-180	260	-280	-0.021814518	1.632789279	-0.043555503
-180	260	-260	-0.02585293	1.596012245	-0.048437701
-180	260	-240	-0.031267332	1.560485798	-0.052377245
-180	260	-220	-0.041032032	1.514666157	-0.055591864
-180	260	-200	-0.038792095	1.502420334	-0.05267626
-180	260	-180	-0.043280598	1.480397983	-0.053063189
-180	260	-160	-0.046485303	1.461060189	-0.051599863
-180	260	-140	-0.049505505	1.444547179	-0.043420359
-180	260	-120	-0.050414395	1.432616124	-0.042525804
-180	260	-100	-0.052269495	1.423323039	-0.033101779
-180	260	-80	-0.052495762	1.414280169	-0.028614197
-180	260	-60	-0.05381963	1.405940631	-0.023331306
-180	260	-40	-0.053580235	1.40094211	-0.014465191
-180	260	-20	-0.053923367	1.397809444	-0.008130051
-180	260	0	-0.056667116	1.397156144	0.00017632
-180	260	20	-0.056295482	1.398679091	0.004250165
-180	260	40	-0.057466063	1.399316023	0.006541497
-180	260	60	-0.054604189	1.406825378	0.018361883
-180	260	80	-0.054264005	1.413824116	0.025641178
-180	260	100	-0.053923821	1.420822853	0.032920473
-180	260	120	-0.05062431	1.430653832	0.033893688
-180	260	140	-0.050767363	1.443208395	0.041149741
-180	260	160	-0.048305274	1.456512498	0.048897984
-180	260	180	-0.04449367	1.477459539	0.04793735
-180	260	200	-0.042740759	1.499962495	0.050899713
-180	260	220	-0.039231263	1.52652614	0.049202814
-180	260	240	-0.034643008	1.555844549	0.047324638
-180	260	260	-0.029969776	1.593173723	0.042270859
-180	260	280	-0.020729469	1.628671711	0.034853433
-180	260	300	-0.01305438	1.680264589	0.024239813
-180	280	-300	-0.044181886	1.683763326	-0.086028938
-180	280	-280	-0.049303077	1.633776128	-0.08765734
-180	280	-260	-0.052069342	1.590995616	-0.086166176
-180	280	-240	-0.055558569	1.557501068	-0.084396104
-180	280	-220	-0.05564112	1.521141935	-0.088553268
-180	280	-200	-0.063677007	1.491482554	-0.073112937
-180	280	-180	-0.064976471	1.470650383	-0.07508554
-180	280	-160	-0.066209855	1.455509039	-0.066716885
-180	280	-140	-0.068605305	1.441648151	-0.058564428
-180	280	-120	-0.068222699	1.424770504	-0.053136523
-180	280	-100	-0.070021693	1.410304022	-0.044064852
-180	280	-80	-0.070658365	1.401287297	-0.036262968
-180	280	-60	-0.072261729	1.394944145	-0.028813543
-180	280	-40	-0.071464543	1.389104991	-0.020004757
-180	280	-20	-0.071105999	1.386298966	-0.010722625
-180	280	0	-0.070940305	1.385141113	-0.001245823
-180	280	20	-0.071802488	1.384119174	0.007829392
-180	280	40	-0.067119186	1.393035362	0.016927904
-180	280	60	-0.070983517	1.399989596	0.02536062
-180	280	80	-0.071095225	1.402199884	0.032190214
-180	280	100	-0.06994798	1.41122574	0.040493047
-180	280	120	-0.069664912	1.420606328	0.04746204
-180	280	140	-0.066838798	1.435868856	0.054338565
-180	280	160	-0.068465243	1.450287074	0.067560384
-180	280	180	-0.061868719	1.468949473	0.06892704
-180	280	200	-0.061536752	1.492333661	0.075880723
-180	280	220	-0.059523216	1.520043914	0.075131887
-180	280	240	-0.058833525	1.552223744	0.08177525
-180	280	260	-0.054323578	1.589085496	0.082178129
-180	280	280	-0.049170492	1.634118793	0.081470679
-180	280	300	-0.045359146	1.682009784	0.078345481
-180	300	-300	-0.075309046	1.678862523	-0.140119025
-180	300	-280	-0.078272762	1.629555657	-0.134420922
-180	300	-260	-0.080228296	1.582525208	-0.131103857
-180	300	-240	-0.080678079	1.5405418	-0.12082953
-180	300	-220	-0.080022992	1.506237431	-0.114051044
-180	300	-200	-0.080643293	1.480739656	-0.104335584
-180	300	-180	-0.083534857	1.455489563	-0.093818482
-180	300	-160	-0.082404073	1.435272705	-0.083566295
-180	300	-140	-0.085021332	1.419054031	-0.075447957
-180	300	-120	-0.086416313	1.404205661	-0.067087328
-180	300	-100	-0.088065193	1.392305017	-0.054027658
-180	300	-80	-0.088729756	1.383528332	-0.045279693
-180	300	-60	-0.084476671	1.376367233	-0.034652698
-180	300	-40	-0.087010148	1.372662009	-0.02135728
-180	300	-20	-0.086844454	1.371504156	-0.011880478
-180	300	0	-0.08667876	1.370346303	-0.002403676
-180	300	20	-0.088876338	1.368611725	0.00581221
-180	300	40	-0.087296103	1.371482553	0.019809738
-180	300	60	-0.089311782	1.376363506	0.032310861
-180	300	80	-0.087030864	1.385128597	0.040968822
-180	300	100	-0.085088607	1.393996152	0.049518903
-180	300	120	-0.086934932	1.405203006	0.059329378
-180	300	140	-0.086830293	1.419240721	0.073942632
-180	300	160	-0.088625211	1.444061649	0.086222783
-180	300	180	-0.082553883	1.457526827	0.092152785
-180	300	200	-0.081515002	1.48516384	0.100237607
-180	300	220	-0.083657155	1.513095673	0.110634383
-180	300	240	-0.082423225	1.546570503	0.115092607
-180	300	260	-0.081411177	1.577718765	0.121171791
-180	300	280	-0.081406542	1.623632501	0.13182531
-180	300	300	-0.077478175	1.675726847	0.134564542
-160	-300	-300	0.099538781	1.609331472	0.175709501
-160	-300	-280	0.09698754	1.563928264	0.163380974
-160	-300	-260	0.096837824	1.522530199	0.150127012
-160	-300	-240	0.095812708	1.486778172	0.140354603
-160	-300	-220	0.094787593	1.451026145	0.130582193
-160	-300	-200	0.082236187	1.436877254	0.106967783
-160	-300	-180	0.097000354	1.416314488	0.110465706
-160	-300	-160	0.092730752	1.39209446	0.092518217
-160	-300	-140	0.092819037	1.376917832	0.083111684
-160	-300	-120	0.093539078	1.362992106	0.068285158
-160	-300	-100	0.090745957	1.353532991	0.057024416
-160	-300	-80	0.087952836	1.344073876	0.045763674
-160	-300	-60	0.094609233	1.338204531	0.037591095
-160	-300	-40	0.095818508	1.335648432	0.023949964
-160	-300	-20	0.094472003	1.334835537	0.012862785
-160	-300	0	0.094837593	1.333756804	-0.000235669
-160	-300	20	0.094930713	1.335255704	-0.010213774
-160	-300	40	0.09270494	1.337756386	-0.022122551
-160	-300	60	0.093336934	1.339574964	-0.031940857
-160	-300	80	0.094252822	1.344593853	-0.043231835
-160	-300	100	0.093922431	1.350060159	-0.0548989
-160	-300	120	0.095722159	1.361501666	-0.067966998
-160	-300	140	0.097740624	1.37495246	-0.081097472
-160	-300	160	0.094440095	1.393068066	-0.089982561
-160	-300	180	0.094654057	1.414066536	-0.098761118
-160	-300	200	0.094535567	1.433719449	-0.112946546
-160	-300	220	0.096476739	1.456603632	-0.127667431
-160	-300	240	0.096085122	1.485881267	-0.133533771
-160	-300	260	0.094734034	1.521600228	-0.147027295
-160	-300	280	0.094329771	1.561392444	-0.157391826
-160	-300	300	0.099142552	1.60779041	-0.171095953
-160	-280	-300	0.068940533	1.630509969	0.12387798
-160	-280	-280	0.073224713	1.578760293	0.121826052
-160	-280	-260	0.073237143	1.543993436	0.114463043
-160	-280	-240	0.075304983	1.511067066	0.105414026
-160	-280	-220	0.076070838	1.478271238	0.096592382
-160	-280	-200	0.072407748	1.460534467	0.098575805
-160	-280	-180	0.075893926	1.431535422	0.086615045
-160	-280	-160	0.075035532	1.414808022	0.076989057
-160	-280	-140	0.07589203	1.398614212	0.06696935
-160	-280	-120	0.080105487	1.388761686	0.058405166
-160	-280	-100	0.079324912	1.371715766	0.049312587
-160	-280	-80	0.078268036	1.361002539	0.039408465
-160	-280	-60	0.079260565	1.355371938	0.030110732
-160	-280	-40	0.078857609	1.353294819	0.020670598
-160	-280	-20	0.078775306	1.351606626	0.011174592
-160	-280	0	0.078693003	1.349918433	0.001678586
-160	-280	20	0.077771595	1.351212488	-0.009783749
-160	-280	40	0.078236497	1.354738733	-0.018596307
-160	-280	60	0.0787014	1.358264977	-0.027408865
-160	-280	80	0.079166303	1.361791221	-0.036221422
-160	-280	100	0.073303003	1.374068492	-0.051997116
-160	-280	120	0.077946513	1.381548832	-0.054310269
-160	-280	140	0.075458785	1.392072444	-0.064755516
-160	-280	160	0.075222664	1.410589149	-0.072499965
-160	-280	180	0.074986542	1.429105853	-0.080244414
-160	-280	200	0.075183959	1.448759222	-0.090293043
-160	-280	220	0.075062401	1.477311932	-0.097497552
-160	-280	240	0.074341021	1.507481812	-0.102912416
-160	-280	260	0.072890655	1.540162072	-0.110116
-160	-280	280	0.069770254	1.581517297	-0.114733576
-160	-280	300	0.073260326	1.627019784	-0.115620484
-160	-260	-300	0.041608345	1.636646309	0.072307323
-160	-260	-280	0.046006584	1.588005778	0.072955015
-160	-260	-260	0.05187232	1.549442256	0.081439841
-160	-260	-240	0.052506479	1.51714894	0.073132262
-160	-260	-220	0.052157911	1.489572035	0.072065581
-160	-260	-200	0.053858126	1.463645825	0.072151411
-160	-260	-180	0.056775631	1.444043281	0.064199592
-160	-260	-160	0.058829699	1.425513293	0.06088427
-160	-260	-140	0.061026275	1.410044086	0.05077554
-160	-260	-120	0.062895563	1.399492996	0.04757802
-160	-260	-100	0.062652333	1.388810301	0.037955057
-160	-260	-80	0.065154649	1.382207634	0.033855829
-160	-260	-60	0.067395145	1.375706043	0.023311215
-160	-260	-40	0.063211249	1.373854337	0.01662753
-160	-260	-20	0.063078609	1.368377715	0.009486399
-160	-260	0	0.062996306	1.366689522	-9.61E-06
-160	-260	20	0.063303152	1.368194835	-0.006257505
-160	-260	40	0.063768055	1.371721079	-0.015070063
-160	-260	60	0.066627765	1.376413306	-0.02348187
-160	-260	80	0.067113156	1.384521701	-0.029795521
-160	-260	100	0.067418521	1.390469919	-0.036038162
-160	-260	120	0.06604633	1.399954611	-0.044804876
-160	-260	140	0.063959181	1.412428751	-0.050807665
-160	-260	160	0.061872032	1.424902892	-0.056810455
-160	-260	180	0.059784884	1.437377032	-0.062813245
-160	-260	200	0.056758009	1.461746356	-0.06420609
-160	-260	220	0.053317978	1.487956322	-0.068226604
-160	-260	240	0.052027177	1.515829961	-0.073148965
-160	-260	260	0.050418126	1.549120492	-0.074423337
-160	-260	280	0.048719347	1.584891764	-0.0728218
-160	-260	300	0.051105717	1.650082449	-0.08305666
-160	-240	-300	0.015951083	1.627407266	0.023593388
-160	-240	-280	0.022472686	1.585426257	0.034346368
-160	-240	-260	0.028674234	1.548441197	0.041472146
-160	-240	-240	0.031908073	1.518609602	0.045555357
-160	-240	-220	0.031559505	1.491032697	0.044488676
-160	-240	-200	0.041173988	1.469489851	0.047468902
-160	-240	-180	0.043682909	1.452254749	0.04696449
-160	-240	-160	0.044049738	1.436230297	0.044145137
-160	-240	-140	0.049364255	1.423643959	0.040851983
-160	-240	-120	0.048716005	1.413199608	0.037260903
-160	-240	-100	0.051728574	1.399726376	0.029193747
-160	-240	-80	0.052203249	1.392546253	0.026338372
-160	-240	-60	0.053680361	1.387237556	0.019610857
-160	-240	-40	0.054620879	1.383537198	0.013589281
-160	-240	-20	0.055561397	1.37983684	0.007567706
-160	-240	0	0.054708865	1.376770788	0.001312685
-160	-240	20	0.053566362	1.375432218	-0.005119379
-160	-240	40	0.053858981	1.381374994	-0.011358035
-160	-240	60	0.053604811	1.387468101	-0.017561848
-160	-240	80	0.053350641	1.393561208	-0.02376566
-160	-240	100	0.053096471	1.399654314	-0.029969472
-160	-240	120	0.056093128	1.408235425	-0.031878056
-160	-240	140	0.050982128	1.421663613	-0.037772796
-160	-240	160	0.050980341	1.441094425	-0.03906081
-160	-240	180	0.043141533	1.453024592	-0.043721286
-160	-240	200	0.041854061	1.468759373	-0.047240884
-160	-240	220	0.03740922	1.489852942	-0.041725466
-160	-240	240	0.028817519	1.516397237	-0.040662193
-160	-240	260	0.028533327	1.549784987	-0.038556435
-160	-240	280	0.022213767	1.584930458	-0.031408843
-160	-240	300	0.017297058	1.621385817	-0.017130804
-160	-220	-300	-0.004729336	1.607335129	-0.014690881
-160	-220	-280	2.72E-05	1.570444796	0.000479125
-160	-220	-260	0.010550498	1.541694525	0.012728861
-160	-220	-240	0.019104768	1.522500477	0.01844386
-160	-220	-220	0.026043025	1.497789221	0.023478199
-160	-220	-200	0.028081265	1.47770132	0.0302338
-160	-220	-180	0.025594093	1.452266566	0.027857319
-160	-220	-160	0.031356651	1.438029426	0.029083035
-160	-220	-140	0.035360922	1.4241299	0.028149466
-160	-220	-120	0.0383025	1.417245118	0.024531666
-160	-220	-100	0.037610942	1.410491625	0.022119095
-160	-220	-80	0.039298065	1.402914721	0.018761469
-160	-220	-60	0.039965577	1.398769069	0.015910499
-160	-220	-40	0.040906095	1.395068711	0.009888923
-160	-220	-20	0.039755465	1.395109891	0.006969072
-160	-220	0	0.039152805	1.390831197	0.002173451
-160	-220	20	0.042188428	1.391781305	-0.005268069
-160	-220	40	0.042099531	1.392046474	-0.006784861
-160	-220	60	0.040927195	1.396492775	-0.012333439
-160	-220	80	0.039754858	1.400939076	-0.017882018
-160	-220	100	0.038582522	1.405385377	-0.023430597
-160	-220	120	0.036979499	1.417811813	-0.021557895
-160	-220	140	0.036986739	1.427343568	-0.023229227
-160	-220	160	0.03434841	1.439162401	-0.027241977
-160	-220	180	0.031710082	1.450981234	-0.031254727
-160	-220	200	0.028388549	1.470112456	-0.026147316
-160	-220	220	0.024235278	1.490535696	-0.020456988
-160	-220	240	0.020391553	1.510884802	-0.019655661
-160	-220	260	0.009385192	1.536840542	-0.006211722
-160	-220	280	0.00101068	1.569161631	0.003736628
-160	-220	300	-0.003478945	1.605732362	0.019252205
-160	-200	-300	-0.02496885	1.577795973	-0.047993103
-160	-200	-280	-0.017455228	1.546707102	-0.03338156
-160	-200	-260	-0.007673764	1.522501053	-0.012561091
-160	-200	-240	-0.00171654	1.500797549	-0.00347584
-160	-200	-220	0.006656762	1.48319417	0.007269889
-160	-200	-200	0.008641906	1.468272193	0.012679607
-160	-200	-180	0.012869877	1.455047312	0.015108636
-160	-200	-160	0.017097848	1.441822431	0.017537665
-160	-200	-140	0.022228315	1.429662595	0.019534319
-160	-200	-120	0.022820807	1.421555701	0.018645265
-160	-200	-100	0.026167081	1.414901485	0.01533799
-160	-200	-80	0.026392881	1.41328319	0.011184565
-160	-200	-60	0.02837378	1.403527592	0.011011445
-160	-200	-40	0.028801562	1.399145215	0.00679907
-160	-200	-20	0.029452028	1.396277184	0.003197944
-160	-200	0	0.03164285	1.395049553	-0.000128823
-160	-200	20	0.031902003	1.398004869	-0.002634006
-160	-200	40	0.03113771	1.400070429	-0.005309987
-160	-200	60	0.030120942	1.402493528	-0.007775003
-160	-200	80	0.0267785	1.412807054	-0.009306183
-160	-200	100	0.025991268	1.414679001	-0.011733443
-160	-200	120	0.026437818	1.420704661	-0.017238912
-160	-200	140	0.021622563	1.423687371	-0.010955649
-160	-200	160	0.01771648	1.437230376	-0.015423144
-160	-200	180	0.015078151	1.44904921	-0.019435893
-160	-200	200	0.011727436	1.465842095	-0.011050225
-160	-200	220	0.007477822	1.481957913	-0.003385096
-160	-200	240	0.001876828	1.499213602	0.002481767
-160	-200	260	-0.005244334	1.523181505	0.019744017
-160	-200	280	-0.016330268	1.5482758	0.034196541
-160	-200	300	-0.025790245	1.575772644	0.059123157
-160	-180	-300	-0.039080951	1.547149249	-0.0797208
-160	-180	-280	-0.03002958	1.515275804	-0.054778648
-160	-180	-260	-0.019926409	1.508542256	-0.036468367
-160	-180	-240	-0.012872722	1.485459138	-0.022918968
-160	-180	-220	-0.004274714	1.47034042	-0.009772372
-160	-180	-200	0.001196521	1.458188412	-0.000634435
-160	-180	-180	0.005104687	1.445761845	0.001883755
