			Bx	By	Bz
-300	-20	80	-2.58E-02	9.93E-01	5.04E-03
-300	-20	100	-2.42E-02	9.90E-01	6.85E-03
-300	-20	120	-1.78E-02	9.90E-01	1.39E-02
-300	-20	140	-2.19E-02	9.78E-01	9.37E-03
-300	-20	160	-2.37E-02	9.66E-01	1.16E-02
-300	-20	180	-2.44E-02	9.54E-01	1.46E-02
-300	-20	200	-2.66E-02	9.39E-01	1.89E-02
-300	-20	220	-2.83E-02	9.29E-01	1.80E-02
-300	-20	240	-3.97E-02	9.05E-01	3.20E-02
-300	-20	260	-3.46E-02	8.92E-01	3.06E-02
-300	-20	280	-4.15E-02	8.71E-01	3.80E-02
-300	-20	300	-4.29E-02	8.45E-01	4.09E-02
-300	0	-300	-6.60E-03	8.38E-01	-7.28E-03
-300	0	-280	-7.30E-03	8.62E-01	-5.95E-03
-300	0	-260	-6.88E-03	8.87E-01	-4.93E-03
-300	0	-240	-5.74E-03	9.14E-01	-2.65E-03
-300	0	-220	-6.43E-03	9.34E-01	-1.08E-02
-300	0	-200	-6.15E-03	9.44E-01	-7.32E-03
-300	0	-180	-5.86E-03	9.55E-01	-3.87E-03
-300	0	-160	-6.22E-03	9.67E-01	-5.44E-03
-300	0	-140	-6.63E-03	9.77E-01	-9.33E-03
-300	0	-120	-4.67E-03	9.83E-01	-1.54E-03
-300	0	-100	-4.40E-03	9.88E-01	-1.23E-03
-300	0	-80	-4.12E-03	9.93E-01	-9.18E-04
-300	0	-60	-3.85E-03	9.98E-01	-6.08E-04
-300	0	-40	-9.67E-03	9.94E-01	-4.86E-03
-300	0	-20	-1.99E-03	9.94E-01	4.53E-03
-300	0	0	-4.68E-03	9.98E-01	6.16E-04
-300	0	20	-5.18E-03	9.98E-01	7.31E-04
-300	0	40	-5.69E-03	9.97E-01	8.46E-04
-300	0	60	-1.04E-02	9.96E-01	4.34E-04
-300	0	80	-8.73E-03	9.93E-01	2.25E-03
-300	0	100	-7.08E-03	9.91E-01	4.06E-03
-300	0	120	-3.28E-03	9.85E-01	5.75E-03
-300	0	140	-1.32E-03	9.78E-01	-1.74E-03
-300	0	160	-4.29E-03	9.68E-01	-4.32E-04
-300	0	180	-5.85E-03	9.56E-01	2.04E-03
-300	0	200	-6.54E-03	9.43E-01	4.99E-03
-300	0	220	-7.67E-03	9.29E-01	4.69E-03
-300	0	240	-9.70E-03	9.12E-01	7.35E-03
-300	0	260	-1.18E-02	8.92E-01	9.33E-03
-300	0	280	-1.26E-02	8.65E-01	1.16E-02
-300	0	300	-8.73E-03	8.35E-01	1.09E-02
-300	20	-300	2.60E-02	8.38E-01	1.50E-02
-300	20	-280	2.40E-02	8.70E-01	2.04E-02
-300	20	-260	2.27E-02	8.96E-01	1.18E-02
-300	20	-240	2.17E-02	9.05E-01	2.41E-02
-300	20	-220	1.04E-02	9.27E-01	-1.56E-04
-300	20	-200	1.07E-02	9.37E-01	3.29E-03
-300	20	-180	9.80E-03	9.58E-01	9.02E-03
-300	20	-160	9.39E-03	9.68E-01	5.13E-03
-300	20	-140	8.98E-03	9.79E-01	1.24E-03
-300	20	-120	9.73E-03	9.85E-01	3.59E-03
-300	20	-100	1.00E-02	9.90E-01	3.90E-03
-300	20	-80	1.38E-02	9.99E-01	5.96E-03
-300	20	-60	1.41E-02	9.99E-01	1.21E-03
-300	20	-40	1.27E-02	1.00E+00	-1.78E-03
-300	20	-20	1.36E-02	1.00E+00	-2.39E-03
-300	20	0	1.28E-02	1.00E+00	4.84E-04
-300	20	20	1.03E-02	9.98E-01	1.45E-04
-300	20	40	9.82E-03	9.97E-01	2.60E-04
-300	20	60	9.55E-03	9.96E-01	2.22E-04
-300	20	80	8.35E-03	9.94E-01	-5.43E-04
-300	20	100	1.01E-02	9.88E-01	-5.86E-04
-300	20	120	1.12E-02	9.80E-01	-2.40E-03
-300	20	140	1.30E-02	9.73E-01	-8.51E-03
-300	20	160	1.44E-02	9.66E-01	-1.02E-02
-300	20	180	1.27E-02	9.57E-01	-1.05E-02
-300	20	200	1.28E-02	9.46E-01	-7.49E-03
-300	20	220	1.19E-02	9.31E-01	-1.00E-02
-300	20	240	1.51E-02	9.13E-01	-1.40E-02
-300	20	260	1.19E-02	8.99E-01	-1.95E-02
-300	20	280	2.16E-02	8.56E-01	-1.85E-02
-300	20	300	2.55E-02	8.26E-01	-1.92E-02
-300	40	-300	5.65E-02	8.52E-01	5.52E-02
-300	40	-280	5.53E-02	8.78E-01	4.67E-02
-300	40	-260	5.40E-02	9.05E-01	3.82E-02
-300	40	-240	4.02E-02	9.20E-01	2.72E-02
-300	40	-220	3.87E-02	9.60E-01	3.07E-02
-300	40	-200	2.58E-02	9.49E-01	2.35E-02
-300	40	-180	2.54E-02	9.59E-01	1.96E-02
-300	40	-160	2.50E-02	9.70E-01	1.57E-02
-300	40	-140	2.46E-02	9.81E-01	1.18E-02
-300	40	-120	3.08E-02	9.94E-01	1.21E-02
-300	40	-100	2.70E-02	9.98E-01	1.06E-02
-300	40	-80	2.61E-02	9.99E-01	6.98E-03
-300	40	-60	2.47E-02	1.00E+00	3.99E-03
-300	40	-40	2.33E-02	1.00E+00	1.00E-03
-300	40	-20	2.19E-02	1.01E+00	-1.99E-03
-300	40	0	2.13E-02	1.01E+00	-7.90E-05
-300	40	20	2.12E-02	1.00E+00	-1.66E-03
-300	40	40	2.41E-02	1.00E+00	-4.04E-03
-300	40	60	2.59E-02	9.97E-01	-2.29E-03
-300	40	80	2.35E-02	9.91E-01	-6.92E-03
-300	40	100	2.46E-02	9.83E-01	-8.73E-03
-300	40	120	2.62E-02	9.76E-01	-1.08E-02
-300	40	140	2.74E-02	9.78E-01	-1.48E-02
-300	40	160	2.94E-02	9.71E-01	-1.68E-02
-300	40	180	3.14E-02	9.64E-01	-1.89E-02
-300	40	200	2.81E-02	9.48E-01	-2.08E-02
-300	40	220	3.47E-02	9.33E-01	-2.70E-02
-300	40	240	3.97E-02	9.17E-01	-3.22E-02
-300	40	260	4.40E-02	8.95E-01	-3.79E-02
-300	40	280	4.69E-02	8.72E-01	-5.31E-02
-300	40	300	4.88E-02	8.44E-01	-5.54E-02
-300	60	-300	8.47E-02	8.80E-01	8.40E-02
-300	60	-280	7.66E-02	9.00E-01	7.19E-02
-300	60	-260	7.36E-02	9.18E-01	5.96E-02
-300	60	-240	6.16E-02	9.41E-01	4.84E-02
-300	60	-220	6.68E-02	9.54E-01	4.71E-02
-300	60	-200	6.04E-02	9.66E-01	3.34E-02
-300	60	-180	4.73E-02	9.80E-01	2.67E-02
-300	60	-160	4.46E-02	9.87E-01	2.26E-02
-300	60	-140	4.26E-02	9.92E-01	1.93E-02
-300	60	-120	4.03E-02	9.96E-01	1.53E-02
-300	60	-100	3.82E-02	1.00E+00	1.28E-02
-300	60	-80	3.68E-02	1.00E+00	9.76E-03
-300	60	-60	3.54E-02	1.01E+00	6.77E-03
-300	60	-40	3.40E-02	1.01E+00	3.79E-03
-300	60	-20	3.25E-02	1.01E+00	7.99E-04
-300	60	0	3.05E-02	1.01E+00	-4.73E-03
-300	60	20	2.97E-02	1.01E+00	-2.22E-03
-300	60	40	3.00E-02	1.01E+00	-2.04E-03
-300	60	60	4.02E-02	1.01E+00	-1.19E-02
-300	60	80	3.77E-02	1.01E+00	-1.26E-02
-300	60	100	3.94E-02	1.00E+00	-1.46E-02
-300	60	120	4.05E-02	9.98E-01	-1.21E-02
-300	60	140	4.34E-02	9.90E-01	-1.84E-02
-300	60	160	4.58E-02	9.84E-01	-2.38E-02
-300	60	180	4.74E-02	9.77E-01	-2.60E-02
-300	60	200	5.22E-02	9.66E-01	-3.68E-02
-300	60	220	5.69E-02	9.52E-01	-4.21E-02
-300	60	240	6.48E-02	9.36E-01	-5.15E-02
-300	60	260	7.62E-02	9.22E-01	-6.68E-02
-300	60	280	8.12E-02	8.96E-01	-7.06E-02
-300	60	300	8.33E-02	8.70E-01	-8.26E-02
-300	80	-300	1.16E-01	9.04E-01	1.05E-01
-300	80	-280	1.04E-01	9.27E-01	9.38E-02
-300	80	-260	9.22E-02	9.50E-01	8.26E-02
-300	80	-240	8.09E-02	9.66E-01	6.35E-02
-300	80	-220	7.87E-02	9.78E-01	5.59E-02
-300	80	-200	7.11E-02	9.88E-01	4.23E-02
-300	80	-180	6.40E-02	9.97E-01	3.68E-02
-300	80	-160	5.68E-02	1.01E+00	3.14E-02
-300	80	-140	5.09E-02	1.01E+00	1.99E-02
-300	80	-120	5.00E-02	1.01E+00	1.70E-02
-300	80	-100	4.79E-02	1.01E+00	1.57E-02
-300	80	-80	4.62E-02	1.02E+00	1.24E-02
-300	80	-60	4.45E-02	1.02E+00	9.16E-03
-300	80	-40	4.28E-02	1.02E+00	5.90E-03
-300	80	-20	3.87E-02	1.02E+00	4.52E-04
-300	80	0	3.79E-02	1.03E+00	-1.33E-03
-300	80	20	3.67E-02	1.03E+00	-3.79E-04
-300	80	40	4.36E-02	1.02E+00	-8.22E-03
-300	80	60	4.57E-02	1.02E+00	-3.12E-03
-300	80	80	4.54E-02	1.02E+00	-1.42E-02
-300	80	100	5.11E-02	1.02E+00	-1.86E-02
-300	80	120	5.56E-02	1.02E+00	-1.99E-02
-300	80	140	5.84E-02	1.01E+00	-2.62E-02
-300	80	160	6.28E-02	1.01E+00	-3.20E-02
-300	80	180	6.13E-02	9.89E-01	-3.52E-02
-300	80	200	6.84E-02	9.87E-01	-4.64E-02
-300	80	220	7.15E-02	9.75E-01	-5.34E-02
-300	80	240	8.28E-02	9.62E-01	-6.52E-02
-300	80	260	9.41E-02	9.49E-01	-7.69E-02
-300	80	280	1.06E-01	9.26E-01	-9.77E-02
-300	80	300	1.18E-01	9.04E-01	-1.14E-01
-300	100	-300	1.34E-01	9.38E-01	1.36E-01
-300	100	-280	1.23E-01	9.59E-01	1.17E-01
-300	100	-260	1.14E-01	9.75E-01	9.60E-02
-300	100	-240	9.90E-02	9.90E-01	7.77E-02
-300	100	-220	9.06E-02	1.00E+00	6.47E-02
-300	100	-200	8.23E-02	1.01E+00	5.31E-02
-300	100	-180	7.47E-02	1.02E+00	4.57E-02
-300	100	-160	6.84E-02	1.02E+00	3.54E-02
-300	100	-140	6.02E-02	1.03E+00	2.49E-02
-300	100	-120	5.79E-02	1.03E+00	2.04E-02
-300	100	-100	5.70E-02	1.04E+00	1.75E-02
-300	100	-80	5.51E-02	1.04E+00	1.53E-02
-300	100	-60	5.19E-02	1.04E+00	1.13E-02
-300	100	-40	4.54E-02	1.04E+00	5.06E-03
-300	100	-20	4.29E-02	1.04E+00	2.46E-03
-300	100	0	4.28E-02	1.04E+00	4.92E-04
-300	100	20	4.80E-02	1.03E+00	-3.86E-03
-300	100	40	4.78E-02	1.04E+00	-6.56E-03
-300	100	60	4.99E-02	1.04E+00	-7.75E-03
-300	100	80	5.26E-02	1.03E+00	-1.54E-02
-300	100	100	5.80E-02	1.03E+00	-2.00E-02
-300	100	120	6.13E-02	1.03E+00	-2.45E-02
-300	100	140	6.61E-02	1.03E+00	-3.18E-02
-300	100	160	6.99E-02	1.02E+00	-3.76E-02
-300	100	180	7.43E-02	1.02E+00	-4.54E-02
-300	100	200	8.18E-02	1.01E+00	-5.67E-02
-300	100	220	8.91E-02	1.00E+00	-6.64E-02
-300	100	240	1.00E-01	9.88E-01	-7.82E-02
-300	100	260	1.12E-01	9.72E-01	-1.04E-01
-300	100	280	1.24E-01	9.50E-01	-1.20E-01
-300	100	300	1.36E-01	9.32E-01	-1.41E-01
-300	120	-300	1.57E-01	9.85E-01	1.55E-01
-300	120	-280	1.46E-01	1.00E+00	1.33E-01
-300	120	-260	1.30E-01	1.02E+00	1.09E-01
-300	120	-240	1.15E-01	1.03E+00	9.01E-02
-300	120	-220	1.00E-01	1.03E+00	7.17E-02
-300	120	-200	9.31E-02	1.03E+00	6.11E-02
-300	120	-180	8.57E-02	1.04E+00	5.11E-02
-300	120	-160	7.78E-02	1.04E+00	4.03E-02
-300	120	-140	6.96E-02	1.05E+00	2.98E-02
-300	120	-120	6.58E-02	1.05E+00	2.38E-02
-300	120	-100	6.33E-02	1.06E+00	2.09E-02
-300	120	-80	5.86E-02	1.06E+00	1.59E-02
-300	120	-60	5.22E-02	1.06E+00	9.66E-03
-300	120	-40	4.57E-02	1.05E+00	3.42E-03
-300	120	-20	4.57E-02	1.05E+00	1.50E-03
-300	120	0	4.73E-02	1.05E+00	-7.74E-04
-300	120	20	4.88E-02	1.06E+00	-3.04E-03
-300	120	40	5.21E-02	1.05E+00	-4.90E-03
-300	120	60	5.41E-02	1.05E+00	-1.24E-02
-300	120	80	5.86E-02	1.05E+00	-1.68E-02
-300	120	100	6.25E-02	1.05E+00	-2.12E-02
-300	120	120	6.58E-02	1.04E+00	-2.57E-02
-300	120	140	7.32E-02	1.05E+00	-3.74E-02
-300	120	160	7.67E-02	1.05E+00	-4.16E-02
-300	120	180	8.69E-02	1.04E+00	-5.08E-02
-300	120	200	9.40E-02	1.04E+00	-6.20E-02
-300	120	220	1.01E-01	1.03E+00	-7.32E-02
-300	120	240	1.15E-01	1.02E+00	-9.17E-02
-300	120	260	1.29E-01	1.02E+00	-1.13E-01
-300	120	280	1.42E-01	1.00E+00	-1.35E-01
-300	120	300	1.55E-01	9.87E-01	-1.58E-01
-300	140	-300	1.72E-01	1.05E+00	1.72E-01
-300	140	-280	1.54E-01	1.06E+00	1.47E-01
-300	140	-260	1.38E-01	1.07E+00	1.20E-01
-300	140	-240	1.22E-01	1.07E+00	9.58E-02
-300	140	-220	1.03E-01	1.08E+00	7.38E-02
-300	140	-200	9.61E-02	1.08E+00	6.33E-02
-300	140	-180	8.84E-02	1.08E+00	5.20E-02
-300	140	-160	8.08E-02	1.08E+00	4.23E-02
-300	140	-140	7.29E-02	1.08E+00	3.22E-02
-300	140	-120	6.81E-02	1.07E+00	2.69E-02
-300	140	-100	6.24E-02	1.07E+00	2.07E-02
-300	140	-80	5.78E-02	1.07E+00	1.59E-02
-300	140	-60	5.25E-02	1.07E+00	8.02E-03
-300	140	-40	4.47E-02	1.07E+00	4.38E-03
-300	140	-20	4.66E-02	1.07E+00	2.31E-03
-300	140	0	4.81E-02	1.08E+00	4.33E-05
-300	140	20	4.82E-02	1.07E+00	-3.82E-03
-300	140	40	4.96E-02	1.07E+00	-7.49E-03
-300	140	60	5.18E-02	1.07E+00	-1.51E-02
-300	140	80	5.78E-02	1.07E+00	-1.35E-02
-300	140	100	5.83E-02	1.07E+00	-2.00E-02
-300	140	120	6.15E-02	1.08E+00	-2.47E-02
-300	140	140	6.60E-02	1.08E+00	-2.94E-02
-300	140	160	8.00E-02	1.08E+00	-4.82E-02
-300	140	180	9.06E-02	1.08E+00	-5.50E-02
-300	140	200	9.78E-02	1.08E+00	-6.62E-02
-300	140	220	1.05E-01	1.07E+00	-7.74E-02
-300	140	240	1.26E-01	1.07E+00	-1.03E-01
-300	140	260	1.40E-01	1.07E+00	-1.26E-01
-300	140	280	1.55E-01	1.06E+00	-1.44E-01
-300	140	300	1.70E-01	1.05E+00	-1.73E-01
-300	160	-300	1.83E-01	1.12E+00	1.77E-01
-300	160	-280	1.67E-01	1.12E+00	1.50E-01
-300	160	-260	1.50E-01	1.12E+00	1.22E-01
-300	160	-240	1.33E-01	1.12E+00	9.52E-02
-300	160	-220	1.06E-01	1.12E+00	7.60E-02
-300	160	-200	9.90E-02	1.12E+00	6.41E-02
-300	160	-180	9.13E-02	1.12E+00	5.23E-02
-300	160	-160	7.71E-02	1.11E+00	3.82E-02
-300	160	-140	6.95E-02	1.11E+00	2.85E-02
-300	160	-120	6.43E-02	1.10E+00	2.34E-02
-300	160	-100	5.94E-02	1.10E+00	1.80E-02
-300	160	-80	5.45E-02	1.10E+00	1.27E-02
-300	160	-60	5.19E-02	1.09E+00	1.67E-02
-300	160	-40	4.38E-02	1.09E+00	3.17E-03
-300	160	-20	4.45E-02	1.09E+00	1.71E-03
-300	160	0	4.38E-02	1.09E+00	-5.06E-04
-300	160	20	4.44E-02	1.09E+00	-4.61E-03
-300	160	40	4.56E-02	1.10E+00	-7.59E-03
-300	160	60	4.66E-02	1.10E+00	-9.88E-03
-300	160	80	5.22E-02	1.10E+00	-1.57E-02
-300	160	100	5.55E-02	1.10E+00	-1.85E-02
-300	160	120	5.80E-02	1.10E+00	-2.32E-02
-300	160	140	6.14E-02	1.10E+00	-2.41E-02
-300	160	160	7.38E-02	1.11E+00	-4.24E-02
-300	160	180	8.51E-02	1.11E+00	-5.54E-02
-300	160	200	9.71E-02	1.12E+00	-6.68E-02
-300	160	220	1.08E-01	1.12E+00	-7.77E-02
-300	160	240	1.25E-01	1.12E+00	-1.00E-01
-300	160	260	1.44E-01	1.13E+00	-1.23E-01
-300	160	280	1.62E-01	1.13E+00	-1.53E-01
-300	160	300	1.84E-01	1.12E+00	-1.85E-01
-300	180	-300	1.78E-01	1.20E+00	1.77E-01
-300	180	-280	1.54E-01	1.20E+00	1.48E-01
-300	180	-260	1.31E-01	1.18E+00	1.18E-01
-300	180	-240	1.13E-01	1.16E+00	8.79E-02
-300	180	-220	9.70E-02	1.17E+00	6.71E-02
-300	180	-200	9.03E-02	1.14E+00	5.95E-02
-300	180	-180	7.90E-02	1.14E+00	4.61E-02
-300	180	-160	6.77E-02	1.13E+00	3.26E-02
-300	180	-140	6.01E-02	1.13E+00	2.42E-02
-300	180	-120	5.44E-02	1.12E+00	1.97E-02
-300	180	-100	4.65E-02	1.12E+00	1.57E-02
-300	180	-80	4.09E-02	1.12E+00	9.30E-03
-300	180	-60	4.47E-02	1.12E+00	6.67E-04
-300	180	-40	3.57E-02	1.11E+00	4.47E-03
-300	180	-20	3.65E-02	1.11E+00	2.39E-03
-300	180	0	3.60E-02	1.11E+00	2.63E-04
-300	180	20	3.63E-02	1.11E+00	-2.61E-03
-300	180	40	3.78E-02	1.11E+00	-5.59E-03
-300	180	60	3.93E-02	1.12E+00	-8.57E-03
-300	180	80	4.65E-02	1.12E+00	-1.79E-02
-300	180	100	4.98E-02	1.12E+00	-2.07E-02
-300	180	120	5.32E-02	1.12E+00	-2.35E-02
-300	180	140	5.69E-02	1.13E+00	-1.88E-02
-300	180	160	6.75E-02	1.13E+00	-3.65E-02
-300	180	180	7.80E-02	1.14E+00	-4.95E-02
-300	180	200	9.12E-02	1.14E+00	-6.02E-02
-300	180	220	1.01E-01	1.16E+00	-7.00E-02
-300	180	240	1.19E-01	1.16E+00	-9.37E-02
-300	180	260	1.36E-01	1.17E+00	-1.18E-01
-300	180	280	1.55E-01	1.18E+00	-1.41E-01
-300	180	300	1.82E-01	1.19E+00	-1.84E-01
-300	200	-300	1.67E-01	1.28E+00	1.69E-01
-300	200	-280	1.32E-01	1.26E+00	1.29E-01
-300	200	-260	1.13E-01	1.24E+00	9.88E-02
-300	200	-240	9.68E-02	1.22E+00	7.31E-02
-300	200	-220	8.55E-02	1.20E+00	6.29E-02
-300	200	-200	6.91E-02	1.19E+00	4.52E-02
-300	200	-180	6.02E-02	1.18E+00	3.48E-02
-300	200	-160	5.23E-02	1.16E+00	2.34E-02
-300	200	-140	4.55E-02	1.15E+00	2.04E-02
-300	200	-120	3.73E-02	1.15E+00	1.48E-02
-300	200	-100	2.92E-02	1.14E+00	9.20E-03
-300	200	-80	2.43E-02	1.14E+00	5.63E-03
-300	200	-60	2.24E-02	1.13E+00	3.59E-03
-300	200	-40	1.91E-02	1.13E+00	2.05E-03
-300	200	-20	2.05E-02	1.13E+00	6.67E-04
-300	200	0	2.21E-02	1.12E+00	-9.70E-04
-300	200	20	2.36E-02	1.12E+00	-5.15E-04
-300	200	40	2.51E-02	1.12E+00	-3.50E-03
-300	200	60	2.61E-02	1.13E+00	-7.18E-03
-300	200	80	2.92E-02	1.13E+00	-9.26E-03
-300	200	100	3.24E-02	1.13E+00	-1.13E-02
-300	200	120	3.02E-02	1.16E+00	-1.35E-02
-300	200	140	4.98E-02	1.15E+00	-1.58E-02
-300	200	160	5.22E-02	1.16E+00	-2.97E-02
-300	200	180	6.03E-02	1.17E+00	-3.75E-02
-300	200	200	6.85E-02	1.19E+00	-4.52E-02
-300	200	220	8.47E-02	1.20E+00	-5.88E-02
-300	200	240	9.84E-02	1.22E+00	-8.18E-02
-300	200	260	1.18E-01	1.24E+00	-1.04E-01
-300	200	280	1.43E-01	1.25E+00	-1.38E-01
-300	200	300	1.67E-01	1.28E+00	-1.72E-01
-300	220	-300	1.33E-01	1.35E+00	1.26E-01
-300	220	-280	1.06E-01	1.32E+00	9.97E-02
-300	220	-260	9.56E-02	1.29E+00	7.99E-02
-300	220	-240	7.42E-02	1.26E+00	5.41E-02
-300	220	-220	6.25E-02	1.24E+00	4.36E-02
-300	220	-200	5.08E-02	1.22E+00	3.31E-02
-300	220	-180	3.99E-02	1.20E+00	2.35E-02
-300	220	-160	3.22E-02	1.19E+00	1.28E-02
-300	220	-140	2.53E-02	1.18E+00	9.17E-03
-300	220	-120	1.85E-02	1.17E+00	5.54E-03
-300	220	-100	9.39E-03	1.16E+00	2.55E-03
-300	220	-80	7.50E-03	1.15E+00	5.11E-04
-300	220	-60	4.59E-03	1.15E+00	-3.07E-03
-300	220	-40	3.07E-03	1.14E+00	-1.12E-03
-300	220	-20	1.55E-03	1.14E+00	8.35E-04
-300	220	0	1.86E-03	1.15E+00	1.50E-05
-300	220	20	2.97E-03	1.14E+00	-1.15E-03
-300	220	40	3.99E-03	1.14E+00	-4.75E-03
-300	220	60	8.63E-03	1.14E+00	-1.92E-03
-300	220	80	9.67E-03	1.15E+00	-3.28E-03
-300	220	100	1.07E-02	1.16E+00	-4.63E-03
-300	220	120	1.54E-02	1.17E+00	-4.56E-03
-300	220	140	1.70E-02	1.17E+00	-7.62E-03
-300	220	160	3.36E-02	1.19E+00	-1.64E-02
-300	220	180	4.18E-02	1.20E+00	-2.41E-02
-300	220	200	5.18E-02	1.22E+00	-3.12E-02
-300	220	220	5.50E-02	1.24E+00	-4.41E-02
-300	220	240	6.86E-02	1.26E+00	-5.92E-02
-300	220	260	9.66E-02	1.29E+00	-8.40E-02
-300	220	280	1.21E-01	1.32E+00	-9.95E-02
-300	220	300	1.43E-01	1.35E+00	-1.38E-01
-300	240	-300	8.16E-02	1.41E+00	8.46E-02
-300	240	-280	7.14E-02	1.37E+00	6.71E-02
-300	240	-260	5.68E-02	1.33E+00	4.45E-02
-300	240	-240	5.17E-02	1.30E+00	2.85E-02
-300	240	-220	3.62E-02	1.27E+00	2.20E-02
-300	240	-200	2.89E-02	1.24E+00	8.88E-03
-300	240	-180	1.22E-02	1.23E+00	1.41E-02
-300	240	-160	3.75E-04	1.21E+00	-9.25E-04
-300	240	-140	-7.22E-03	1.19E+00	-4.86E-03
-300	240	-120	-1.20E-02	1.18E+00	-5.79E-03
-300	240	-100	-1.54E-02	1.17E+00	-2.23E-03
-300	240	-80	-1.75E-02	1.16E+00	-4.45E-03
-300	240	-60	-2.04E-02	1.16E+00	-6.54E-03
-300	240	-40	-2.21E-02	1.15E+00	-4.61E-03
-300	240	-20	-2.09E-02	1.15E+00	-5.27E-03
-300	240	0	-2.50E-02	1.15E+00	4.80E-05
-300	240	20	-2.53E-02	1.15E+00	8.61E-04
-300	240	40	-2.57E-02	1.15E+00	4.24E-03
-300	240	60	-1.93E-02	1.15E+00	5.01E-03
-300	240	80	-1.55E-02	1.16E+00	2.88E-03
-300	240	100	-1.31E-02	1.17E+00	2.22E-03
-300	240	120	-7.75E-03	1.18E+00	1.67E-03
-300	240	140	-2.11E-03	1.19E+00	5.00E-04
-300	240	160	-9.16E-03	1.22E+00	-1.81E-02
-300	240	180	8.68E-03	1.23E+00	-4.09E-03
-300	240	200	1.99E-02	1.25E+00	-1.37E-02
-300	240	220	3.16E-02	1.28E+00	-2.08E-02
-300	240	240	4.22E-02	1.31E+00	-3.14E-02
-300	240	260	5.80E-02	1.34E+00	-5.07E-02
-300	240	280	7.24E-02	1.37E+00	-6.75E-02
-300	240	300	1.00E-01	1.42E+00	-9.38E-02
-300	260	-300	3.06E-02	1.47E+00	4.34E-02
-300	260	-280	2.08E-02	1.41E+00	1.34E-02
-300	260	-260	1.34E-02	1.36E+00	7.41E-03
-300	260	-240	3.89E-03	1.33E+00	-4.98E-03
-300	260	-220	-9.18E-03	1.29E+00	-6.67E-03
-300	260	-200	-1.87E-02	1.27E+00	-1.55E-02
-300	260	-180	-2.29E-02	1.24E+00	-1.44E-02
-300	260	-160	-2.87E-02	1.22E+00	-1.58E-02
-300	260	-140	-3.45E-02	1.20E+00	-1.80E-02
-300	260	-120	-3.77E-02	1.19E+00	-2.10E-02
-300	260	-100	-4.08E-02	1.18E+00	-1.48E-02
-300	260	-80	-4.39E-02	1.16E+00	-8.65E-03
-300	260	-60	-4.52E-02	1.16E+00	-1.02E-02
-300	260	-40	-4.69E-02	1.15E+00	-8.31E-03
-300	260	-20	-4.73E-02	1.15E+00	-6.73E-03
-300	260	0	-5.14E-02	1.15E+00	-1.42E-03
-300	260	20	-5.48E-02	1.15E+00	3.05E-03
-300	260	40	-5.17E-02	1.16E+00	4.34E-03
-300	260	60	-5.01E-02	1.16E+00	8.20E-03
-300	260	80	-4.58E-02	1.17E+00	1.03E-02
-300	260	100	-3.89E-02	1.17E+00	1.84E-02
-300	260	120	-4.14E-02	1.18E+00	1.70E-02
-300	260	140	-3.58E-02	1.20E+00	1.58E-02
-300	260	160	-2.59E-02	1.21E+00	1.13E-02
-300	260	180	-2.40E-02	1.24E+00	1.33E-02
-300	260	200	-1.24E-02	1.26E+00	1.33E-02
-300	260	220	-1.81E-03	1.29E+00	8.74E-03
-300	260	240	9.32E-03	1.32E+00	-2.36E-03
-300	260	260	1.47E-02	1.36E+00	-8.54E-03
-300	260	280	2.91E-02	1.41E+00	-2.97E-02
-300	260	300	4.15E-02	1.47E+00	-4.26E-02
-300	280	-300	-1.80E-02	1.49E+00	-3.18E-02
-300	280	-280	-2.58E-02	1.44E+00	-3.51E-02
-300	280	-260	-3.34E-02	1.40E+00	-3.92E-02
-300	280	-240	-4.04E-02	1.36E+00	-3.96E-02
-300	280	-220	-4.86E-02	1.32E+00	-4.29E-02
-300	280	-200	-5.38E-02	1.28E+00	-4.40E-02
-300	280	-180	-5.80E-02	1.25E+00	-4.29E-02
-300	280	-160	-5.77E-02	1.22E+00	-3.07E-02
-300	280	-140	-6.25E-02	1.21E+00	-3.12E-02
-300	280	-120	-6.31E-02	1.19E+00	-3.36E-02
-300	280	-100	-7.56E-02	1.17E+00	-2.82E-02
-300	280	-80	-7.65E-02	1.16E+00	-2.17E-02
-300	280	-60	-7.86E-02	1.15E+00	-1.59E-02
-300	280	-40	-8.17E-02	1.15E+00	-1.29E-02
-300	280	-20	-8.27E-02	1.15E+00	-7.54E-03
-300	280	0	-8.37E-02	1.15E+00	-2.13E-03
-300	280	20	-8.48E-02	1.15E+00	3.27E-03
-300	280	40	-8.13E-02	1.15E+00	1.00E-02
-300	280	60	-8.05E-02	1.16E+00	1.36E-02
-300	280	80	-7.78E-02	1.17E+00	1.98E-02
-300	280	100	-7.21E-02	1.18E+00	2.25E-02
-300	280	120	-7.51E-02	1.19E+00	3.22E-02
-300	280	140	-6.64E-02	1.20E+00	2.97E-02
-300	280	160	-6.20E-02	1.22E+00	3.51E-02
-300	280	180	-6.18E-02	1.25E+00	3.92E-02
-300	280	200	-5.72E-02	1.27E+00	4.13E-02
-300	280	220	-4.50E-02	1.30E+00	3.67E-02
-300	280	240	-4.39E-02	1.34E+00	4.16E-02
-300	280	260	-3.12E-02	1.38E+00	3.79E-02
-300	280	280	-1.74E-02	1.42E+00	2.51E-02
-300	280	300	-1.67E-02	1.49E+00	2.67E-02
-300	300	-300	-8.23E-02	1.49E+00	-9.82E-02
